prefix_a,prefix_b,shared_labels
40.64,52.251,3
40.64,65.52,3
40.65,40.75,3
40.65,40.78,3
40.65,52.225,3
40.65,52.237,3
40.65,52.242,3
40.65,52.246,3
40.70,40.75,3
40.70,52.176,3
40.70,52.251,3
40.75,52.190,3
40.78,52.141,3
40.78,52.225,3
40.78,52.237,3
40.78,52.247,3
51.57,52.247,3
52.141,52.161,3
52.141,52.173,3
52.141,52.190,3
52.141,74.249,3
52.155,52.162,3
52.155,64.236,3
52.159,52.246,3
52.160,52.161,3
52.160,52.162,3
52.160,52.251,3
52.161,52.176,3
52.161,52.190,3
52.161,52.234,3
52.161,52.237,3
52.161,57.151,3
52.162,52.190,3
52.165,52.230,3
52.165,52.234,3
52.165,52.241,3
52.173,52.176,3
52.173,52.190,3
52.173,52.237,3
52.173,52.247,3
52.173,52.251,3
52.173,65.52,3
52.176,52.180,3
52.176,52.251,3
52.177,57.154,3
52.177,64.236,3
52.180,64.236,3
52.190,65.52,3
52.225,52.237,3
52.225,57.151,3
52.230,52.242,3
52.230,74.249,3
52.234,65.52,3
52.237,57.151,3
52.241,52.242,3
52.241,52.251,3
52.241,74.249,3
52.242,57.151,3
52.246,64.236,3
52.246,65.52,3
104.209,104.45,2
104.209,130.213,2
104.209,168.62,2
104.209,172.214,2
104.209,20.109,2
104.209,20.115,2
104.209,20.188,2
104.209,20.46,2
104.209,20.7,2
104.209,40.112,2
104.209,40.124,2
104.209,51.57,2
104.209,52.141,2
104.209,52.176,2
104.209,52.177,2
104.209,52.234,2
104.210,104.45,2
104.210,13.66,2
104.210,13.86,2
104.210,137.116,2
104.210,157.56,2
104.210,168.62,2
104.210,20.188,2
104.210,20.189,2
104.210,20.242,2
104.210,20.253,2
104.210,20.46,2
104.210,20.55,2
104.210,4.236,2
104.210,40.112,2
104.210,40.124,2
104.210,40.64,2
104.210,51.57,2
104.210,52.177,2
104.40,104.43,2
104.40,13.78,2
104.40,130.131,2
104.40,135.119,2
104.40,172.185,2
104.40,20.122,2
104.40,20.163,2
104.40,20.172,2
104.40,20.25,2
104.40,20.3,2
104.40,20.80,2
104.40,20.83,2
104.40,20.88,2
104.40,4.150,2
104.40,4.246,2
104.40,52.162,2
104.42,13.66,2
104.42,20.106,2
104.42,20.236,2
104.42,20.55,2
104.42,23.101,2
104.43,104.45,2
104.43,13.66,2
104.43,134.33,2
104.43,137.116,2
104.43,20.22,2
104.43,20.221,2
104.43,20.43,2
104.43,20.55,2
104.43,20.7,2
104.43,23.101,2
104.43,4.155,2
104.43,4.242,2
104.43,40.124,2
104.43,52.176,2
104.43,52.241,2
104.45,13.78,2
104.45,135.119,2
104.45,20.110,2
104.45,20.112,2
104.45,20.169,2
104.45,20.237,2
104.45,20.245,2
104.45,20.57,2
104.45,20.59,2
104.45,20.64,2
104.45,20.88,2
104.45,20.94,2
104.45,4.246,2
104.45,40.116,2
104.45,40.64,2
104.45,40.65,2
104.45,40.78,2
104.45,52.161,2
104.45,52.176,2
104.45,52.225,2
104.45,52.251,2
128.203,13.78,2
128.203,132.196,2
128.203,137.116,2
128.203,168.62,2
128.203,172.208,2
128.203,20.188,2
128.203,20.25,2
128.203,40.124,2
128.203,40.65,2
128.203,40.70,2
128.203,40.78,2
128.203,52.141,2
128.203,52.234,2
128.203,52.237,2
128.203,52.247,2
13.66,130.131,2
13.66,132.196,2
13.66,134.33,2
13.66,135.119,2
13.66,172.184,2
13.66,172.215,2
13.66,20.10,2
13.66,20.109,2
13.66,20.112,2
13.66,20.114,2
13.66,20.125,2
13.66,20.163,2
13.66,20.168,2
13.66,20.172,2
13.66,20.225,2
13.66,20.228,2
13.66,20.230,2
13.66,20.245,2
13.66,20.29,2
13.66,20.45,2
13.66,20.57,2
13.66,20.64,2
13.66,20.66,2
13.66,20.69,2
13.66,20.80,2
13.66,20.83,2
13.66,20.88,2
13.66,20.9,2
13.66,20.98,2
13.66,23.100,2
13.66,4.151,2
13.66,4.227,2
13.66,4.255,2
13.66,40.65,2
13.66,40.70,2
13.66,40.75,2
13.66,52.159,2
13.66,52.160,2
13.66,52.161,2
13.66,52.162,2
13.66,52.165,2
13.66,52.242,2
13.66,52.246,2
13.66,57.154,2
13.66,65.52,2
13.66,74.249,2
13.78,130.213,2
13.78,135.234,2
13.78,137.116,2
13.78,157.55,2
13.78,172.208,2
13.78,20.246,2
13.78,20.55,2
13.78,40.64,2
13.78,40.70,2
13.78,40.78,2
13.78,52.161,2
13.78,52.173,2
13.78,52.176,2
13.78,52.190,2
13.78,52.241,2
13.78,52.246,2
13.78,57.151,2
13.83,132.196,2
13.83,172.184,2
13.83,172.215,2
13.83,20.125,2
13.83,20.237,2
13.83,20.46,2
13.83,20.62,2
13.83,20.64,2
13.83,20.65,2
13.83,20.66,2
13.83,20.7,2
13.83,23.100,2
13.83,23.102,2
13.83,4.150,2
13.83,4.154,2
13.83,4.227,2
13.83,4.246,2
13.83,40.75,2
13.83,40.78,2
13.83,52.161,2
13.83,52.165,2
13.83,52.225,2
13.83,52.238,2
13.83,52.251,2
13.86,130.131,2
13.86,130.213,2
13.86,135.119,2
13.86,135.232,2
13.86,157.56,2
13.86,172.185,2
13.86,172.202,2
13.86,20.109,2
13.86,20.110,2
13.86,20.114,2
13.86,20.115,2
13.86,20.12,2
13.86,20.172,2
13.86,20.237,2
13.86,20.45,2
13.86,20.59,2
13.86,20.62,2
13.86,20.64,2
13.86,20.9,2
13.86,23.100,2
13.86,4.149,2
13.86,4.151,2
13.86,4.242,2
13.86,52.165,2
13.86,57.154,2
130.131,134.33,2
130.131,172.171,2
130.131,20.14,2
130.131,20.15,2
130.131,40.112,2
130.131,51.57,2
130.131,52.177,2
130.131,52.246,2
130.213,20.109,2
130.213,20.169,2
130.213,20.188,2
130.213,20.253,2
130.213,20.55,2
130.213,20.57,2
130.213,4.155,2
130.213,4.242,2
130.213,40.124,2
130.213,52.155,2
130.213,52.160,2
130.213,52.173,2
130.213,52.176,2
130.213,52.190,2
130.213,52.225,2
130.213,52.237,2
130.213,52.241,2
132.196,134.33,2
132.196,137.116,2
132.196,172.171,2
132.196,20.246,2
132.196,20.43,2
132.196,23.101,2
132.196,4.155,2
132.196,4.236,2
132.196,40.64,2
132.196,52.234,2
132.196,52.238,2
132.196,52.241,2
132.196,52.246,2
134.33,172.184,2
134.33,172.212,2
134.33,172.215,2
134.33,20.10,2
134.33,20.109,2
134.33,20.122,2
134.33,20.125,2
134.33,20.242,2
134.33,20.25,2
134.33,20.45,2
134.33,20.57,2
134.33,20.64,2
134.33,20.65,2
134.33,20.66,2
134.33,20.83,2
134.33,20.88,2
134.33,20.94,2
134.33,23.100,2
134.33,4.155,2
134.33,4.246,2
134.33,40.64,2
134.33,40.65,2
134.33,40.70,2
134.33,52.160,2
134.33,52.165,2
134.33,52.190,2
134.33,52.225,2
134.33,52.230,2
134.33,52.242,2
134.33,52.246,2
134.33,65.52,2
134.33,74.249,2
135.119,172.171,2
135.119,20.1,2
135.119,20.188,2
135.119,20.22,2
135.119,20.246,2
135.119,20.253,2
135.119,20.46,2
135.119,23.101,2
135.119,40.112,2
135.119,40.124,2
135.119,52.141,2
135.119,52.155,2
135.119,52.176,2
135.119,52.180,2
135.119,52.241,2
135.232,172.171,2
135.232,20.1,2
135.232,20.186,2
135.232,20.221,2
135.232,20.43,2
135.232,51.57,2
135.232,52.155,2
135.234,157.56,2
135.234,168.62,2
135.234,20.115,2
135.234,20.22,2
135.234,20.242,2
135.234,20.246,2
135.234,20.25,2
135.234,20.7,2
135.234,23.101,2
135.234,4.149,2
135.234,40.124,2
135.234,40.75,2
135.234,52.160,2
135.234,52.176,2
135.234,52.230,2
135.234,52.234,2
135.234,52.237,2
137.116,172.185,2
137.116,172.202,2
137.116,20.110,2
137.116,20.122,2
137.116,20.228,2
137.116,20.57,2
137.116,20.59,2
137.116,20.62,2
137.116,20.66,2
137.116,20.88,2
137.116,23.100,2
137.116,4.154,2
137.116,4.227,2
137.116,4.242,2
137.116,40.64,2
137.116,40.75,2
137.116,52.141,2
137.116,52.162,2
137.116,52.173,2
137.116,52.225,2
137.116,52.238,2
137.116,52.242,2
137.116,52.246,2
137.116,52.251,2
157.55,157.56,2
157.55,20.14,2
157.55,20.242,2
157.55,20.246,2
157.55,20.43,2
157.55,20.46,2
157.55,20.55,2
157.55,4.155,2
157.55,40.112,2
157.55,51.57,2
157.55,52.155,2
157.55,52.173,2
157.55,52.177,2
157.55,52.180,2
157.55,52.238,2
157.56,172.184,2
157.56,172.208,2
157.56,172.214,2
157.56,20.10,2
157.56,20.110,2
157.56,20.112,2
157.56,20.228,2
157.56,20.25,2
157.56,20.253,2
157.56,20.66,2
157.56,20.98,2
157.56,40.116,2
157.56,40.65,2
157.56,40.70,2
157.56,52.161,2
157.56,52.242,2
168.62,172.214,2
168.62,20.109,2
168.62,20.115,2
168.62,20.55,2
168.62,20.57,2
168.62,20.62,2
168.62,20.64,2
168.62,23.102,2
168.62,4.149,2
168.62,4.155,2
168.62,4.246,2
168.62,40.116,2
168.62,52.230,2
168.62,52.247,2
172.170,172.184,2
172.170,172.202,2
172.170,20.110,2
172.170,20.168,2
172.170,20.230,2
172.170,20.237,2
172.170,20.29,2
172.170,20.80,2
172.170,20.94,2
172.170,4.151,2
172.170,52.242,2
172.170,64.236,2
172.171,172.184,2
172.171,20.109,2
172.171,20.12,2
172.171,20.122,2
172.171,20.169,2
172.171,20.172,2
172.171,20.228,2
172.171,20.230,2
172.171,20.59,2
172.171,20.64,2
172.171,20.66,2
172.171,20.80,2
172.171,20.88,2
172.171,20.94,2
172.171,20.96,2
172.171,20.98,2
172.171,4.150,2
172.171,4.151,2
172.171,4.227,2
172.171,40.64,2
172.171,51.57,2
172.171,52.159,2
172.171,52.161,2
172.171,52.225,2
172.171,52.251,2
172.171,57.151,2
172.171,57.154,2
172.171,64.236,2
172.171,74.249,2
172.173,20.221,2
172.173,20.46,2
172.173,4.236,2
172.173,51.57,2
172.173,52.176,2
172.173,52.180,2
172.173,52.190,2
172.173,52.246,2
172.177,20.109,2
172.177,20.110,2
172.177,20.114,2
172.177,20.122,2
172.177,20.165,2
172.177,20.168,2
172.177,20.29,2
172.177,20.9,2
172.177,20.96,2
172.177,4.242,2
172.177,4.255,2
172.177,40.75,2
172.177,52.141,2
172.177,52.159,2
172.177,52.162,2
172.177,52.230,2
172.177,52.242,2
172.184,20.14,2
172.184,20.186,2
172.184,23.101,2
172.184,4.236,2
172.184,40.112,2
172.184,51.57,2
172.184,52.177,2
172.185,172.215,2
172.185,20.188,2
172.185,20.22,2
172.185,20.236,2
172.185,20.55,2
172.185,4.155,2
172.185,40.124,2
172.185,40.64,2
172.185,40.65,2
172.185,40.70,2
172.185,52.160,2
172.185,52.180,2
172.185,52.241,2
172.202,172.208,2
172.202,172.215,2
172.202,20.106,2
172.202,20.115,2
172.202,20.221,2
172.202,20.7,2
172.202,23.101,2
172.202,23.102,2
172.202,4.149,2
172.202,40.124,2
172.202,52.173,2
172.202,52.190,2
172.202,52.246,2
172.208,172.214,2
172.208,20.10,2
172.208,20.125,2
172.208,20.188,2
172.208,20.246,2
172.208,20.57,2
172.208,20.66,2
172.208,4.236,2
172.208,40.116,2
172.208,40.124,2
172.208,40.64,2
172.208,40.65,2
172.208,40.78,2
172.208,52.160,2
172.208,52.173,2
172.208,52.190,2
172.208,52.238,2
172.208,52.241,2
172.208,57.151,2
172.212,20.14,2
172.212,20.236,2
172.212,20.43,2
172.212,4.236,2
172.212,52.160,2
172.214,172.215,2
172.214,20.25,2
172.214,20.57,2
172.214,20.88,2
172.214,4.149,2
172.214,4.150,2
172.214,40.75,2
172.214,52.160,2
172.214,52.173,2
172.214,52.180,2
172.214,52.190,2
172.214,52.238,2
172.214,52.246,2
172.215,20.10,2
172.215,20.169,2
172.215,20.246,2
172.215,20.253,2
172.215,20.46,2
172.215,20.64,2
172.215,20.7,2
172.215,4.246,2
172.215,40.124,2
172.215,40.70,2
172.215,52.141,2
172.215,52.160,2
172.215,52.161,2
172.215,52.165,2
172.215,52.230,2
172.215,57.151,2
20.1,20.110,2
20.1,20.168,2
20.1,20.225,2
20.1,20.65,2
20.1,20.66,2
20.1,23.100,2
20.1,4.151,2
20.1,4.255,2
20.1,52.162,2
20.10,20.115,2
20.10,20.25,2
20.10,20.7,2
20.10,4.246,2
20.10,40.116,2
20.10,40.78,2
20.10,51.57,2
20.10,52.176,2
20.10,52.190,2
20.10,52.237,2
20.10,52.238,2
20.10,52.246,2
20.10,65.52,2
20.106,20.110,2
20.106,20.168,2
20.106,20.169,2
20.106,20.230,2
20.106,20.237,2
20.106,20.245,2
20.106,20.25,2
20.106,20.29,2
20.106,20.45,2
20.106,20.64,2
20.106,20.97,2
20.106,20.98,2
20.106,23.100,2
20.106,4.154,2
20.106,4.227,2
20.106,40.75,2
20.106,52.159,2
20.106,64.236,2
20.109,20.22,2
20.109,20.246,2
20.109,20.43,2
20.109,4.149,2
20.109,40.124,2
20.109,40.70,2
20.109,52.180,2
20.109,52.247,2
20.109,57.151,2
20.110,20.221,2
20.110,20.43,2
20.110,51.57,2
20.110,52.155,2
20.110,52.177,2
20.110,52.246,2
20.112,20.188,2
20.112,20.253,2
20.112,20.46,2
20.112,20.7,2
20.112,4.155,2
20.112,4.236,2
20.112,40.112,2
20.112,52.160,2
20.112,52.180,2
20.114,20.15,2
20.114,20.186,2
20.114,20.22,2
20.114,20.221,2
20.114,20.236,2
20.114,20.43,2
20.114,40.125,2
20.114,51.57,2
20.115,20.188,2
20.115,20.221,2
20.115,20.46,2
20.115,23.101,2
20.115,40.116,2
20.115,40.70,2
20.115,52.161,2
20.115,52.176,2
20.115,52.234,2
20.115,52.237,2
20.115,52.238,2
20.115,52.247,2
20.115,57.151,2
20.12,20.15,2
20.12,20.236,2
20.12,40.112,2
20.12,51.57,2
20.12,52.155,2
20.122,20.169,2
20.122,20.186,2
20.122,20.246,2
20.122,20.7,2
20.122,4.149,2
20.122,4.155,2
20.122,40.124,2
20.122,52.155,2
20.122,52.180,2
20.122,52.246,2
20.125,20.46,2
20.125,20.57,2
20.125,40.64,2
20.125,40.70,2
20.125,51.57,2
20.125,52.160,2
20.125,52.234,2
20.125,52.238,2
20.14,20.225,2
20.14,20.230,2
20.14,20.245,2
20.14,20.25,2
20.14,20.64,2
20.14,20.80,2
20.14,20.9,2
20.14,20.96,2
20.14,4.151,2
20.14,4.227,2
20.14,4.255,2
20.14,40.70,2
20.14,52.161,2
20.14,52.230,2
20.14,74.249,2
20.15,20.25,2
20.15,20.29,2
20.15,20.45,2
20.15,20.59,2
20.15,20.66,2
20.15,20.80,2
20.15,20.83,2
20.15,20.94,2
20.15,23.100,2
20.15,4.154,2
20.15,40.75,2
20.15,52.159,2
20.15,52.237,2
20.15,52.251,2
20.163,20.221,2
20.163,20.236,2
20.163,20.253,2
20.163,51.57,2
20.165,20.22,2
20.165,51.57,2
20.168,20.22,2
20.168,20.221,2
20.168,40.112,2
20.168,52.155,2
20.168,52.250,2
20.169,20.188,2
20.169,20.22,2
20.169,20.246,2
20.169,20.253,2
20.169,20.55,2
20.169,4.149,2
20.169,4.246,2
20.169,52.177,2
20.169,52.246,2
20.171,20.221,2
20.171,20.236,2
20.171,4.236,2
20.171,51.57,2
20.171,52.246,2
20.172,20.221,2
20.172,20.236,2
20.172,20.43,2
20.172,52.246,2
20.186,20.188,2
20.186,20.225,2
20.186,20.245,2
20.186,20.97,2
20.186,4.255,2
20.186,57.154,2
20.186,64.236,2
20.188,20.253,2
20.188,20.46,2
20.188,20.57,2
20.188,20.62,2
20.188,20.7,2
20.188,4.149,2
20.188,4.246,2
20.188,40.124,2
20.188,40.78,2
20.188,51.57,2
20.188,52.141,2
20.188,52.160,2
20.188,52.190,2
20.188,52.230,2
20.188,52.237,2
20.188,52.247,2
20.188,52.251,2
20.188,57.151,2
20.188,65.52,2
20.189,20.9,2
20.22,20.225,2
20.22,20.245,2
20.22,20.45,2
20.22,20.80,2
20.22,4.151,2
20.22,4.255,2
20.22,64.236,2
20.221,20.228,2
20.221,20.230,2
20.221,20.242,2
20.221,20.66,2
20.221,20.94,2
20.221,40.65,2
20.221,40.75,2
20.221,52.246,2
20.221,57.154,2
20.221,74.249,2
20.225,51.57,2
20.225,52.241,2
20.228,20.253,2
20.228,20.43,2
20.228,20.55,2
20.228,40.64,2
20.228,52.246,2
20.230,52.155,2
20.230,52.250,2
20.236,20.29,2
20.236,20.45,2
20.236,20.57,2
20.236,20.62,2
20.236,20.66,2
20.236,20.80,2
20.236,20.83,2
20.236,20.9,2
20.236,20.98,2
20.236,23.102,2
20.236,4.154,2
20.236,4.255,2
20.236,40.75,2
20.236,52.141,2
20.236,52.225,2
20.236,74.249,2
20.237,20.246,2
20.237,20.7,2
20.237,52.155,2
20.237,52.190,2
20.242,20.246,2
20.242,4.149,2
20.242,4.246,2
20.242,52.161,2
20.242,52.234,2
20.242,52.238,2
20.242,52.241,2
20.245,20.43,2
20.245,52.155,2
20.246,20.253,2
20.246,20.43,2
20.246,20.45,2
20.246,20.57,2
20.246,20.62,2
20.246,20.64,2
20.246,20.66,2
20.246,20.7,2
20.246,4.155,2
20.246,4.236,2
20.246,4.242,2
20.246,4.246,2
20.246,40.78,2
20.246,52.238,2
20.246,74.249,2
20.25,23.101,2
20.25,23.102,2
20.25,4.155,2
20.25,40.116,2
20.25,51.57,2
20.25,52.180,2
20.25,52.234,2
20.25,52.241,2
20.25,52.246,2
20.25,57.151,2
20.253,20.3,2
20.253,20.46,2
20.253,4.149,2
20.253,4.150,2
20.253,4.227,2
20.253,4.246,2
20.253,40.116,2
20.253,40.64,2
20.253,52.173,2
20.253,52.242,2
20.253,52.247,2
20.253,74.249,2
20.29,51.57,2
20.3,20.7,2
20.3,40.112,2
20.3,40.64,2
20.3,51.57,2
20.3,52.180,2
20.3,52.230,2
20.43,20.57,2
20.43,20.62,2
20.43,20.64,2
20.43,20.66,2
20.43,20.80,2
20.43,20.88,2
20.43,4.154,2
20.43,4.227,2
20.43,40.116,2
20.43,40.65,2
20.43,40.70,2
20.43,40.78,2
20.43,52.238,2
20.43,52.242,2
20.45,40.125,2
20.45,52.250,2
20.46,20.57,2
20.46,4.150,2
20.46,40.116,2
20.46,40.78,2
20.46,52.141,2
20.46,52.176,2
20.46,52.180,2
20.46,52.190,2
20.46,52.225,2
20.46,52.230,2
20.46,52.242,2
20.46,52.247,2
20.55,20.62,2
20.55,20.66,2
20.55,20.96,2
20.55,4.154,2
20.55,4.155,2
20.55,4.242,2
20.55,4.246,2
20.55,40.65,2
20.55,40.75,2
20.55,52.176,2
20.55,52.225,2
20.57,4.149,2
20.57,4.242,2
20.57,4.246,2
20.57,40.112,2
20.57,40.64,2
20.57,40.78,2
20.57,52.176,2
20.57,52.190,2
20.57,52.246,2
20.59,4.236,2
20.59,40.112,2
20.59,52.155,2
20.59,52.241,2
20.62,52.180,2
20.62,52.234,2
20.62,52.241,2
20.64,20.7,2
20.64,40.116,2
20.64,51.57,2
20.64,52.176,2
20.64,52.180,2
20.64,52.190,2
20.64,52.234,2
20.64,52.241,2
20.64,52.246,2
20.65,52.177,2
20.66,20.7,2
20.66,4.236,2
20.66,40.112,2
20.66,52.241,2
20.69,40.125,2
20.69,52.250,2
20.7,20.88,2
20.7,23.100,2
20.7,23.102,2
20.7,4.149,2
20.7,4.150,2
20.7,4.236,2
20.7,4.242,2
20.7,4.246,2
20.7,40.116,2
20.7,40.124,2
20.7,40.65,2
20.7,52.165,2
20.7,52.176,2
20.7,52.234,2
20.7,52.247,2
20.7,52.251,2
20.80,51.57,2
20.80,52.250,2
20.83,4.236,2
20.83,52.241,2
20.88,23.101,2
20.88,52.190,2
20.88,52.241,2
20.88,52.246,2
20.88,57.151,2
20.9,4.236,2
20.9,51.57,2
20.94,4.236,2
20.94,40.112,2
20.94,52.160,2
20.94,52.190,2
20.94,52.250,2
20.96,40.112,2
20.96,40.124,2
20.96,52.155,2
20.96,52.160,2
20.96,52.177,2
20.96,52.247,2
20.96,52.250,2
20.97,40.112,2
20.97,52.246,2
20.98,40.112,2
20.98,52.190,2
20.98,52.246,2
23.100,52.177,2
23.100,52.241,2
23.101,4.150,2
23.101,4.227,2
23.101,4.242,2
23.101,40.116,2
23.101,52.141,2
23.101,52.165,2
23.101,52.173,2
23.101,52.230,2
23.102,4.149,2
23.102,52.160,2
23.102,52.180,2
23.102,52.230,2
23.102,52.247,2
23.102,57.151,2
3.12,3.129,2
3.12,3.23,2
4.149,4.150,2
4.149,40.112,2
4.149,40.116,2
4.149,40.64,2
4.149,40.75,2
4.149,40.78,2
4.149,52.160,2
4.149,52.161,2
4.149,52.234,2
4.149,52.242,2
4.149,52.247,2
4.149,52.251,2
4.150,4.155,2
4.150,4.236,2
4.150,4.242,2
4.150,4.246,2
4.150,40.112,2
4.150,52.160,2
4.150,52.190,2
4.150,52.246,2
4.151,4.236,2
4.151,40.112,2
4.151,52.155,2
4.151,52.247,2
4.151,57.151,2
4.154,51.57,2
4.154,52.177,2
4.154,52.246,2
4.155,40.64,2
4.155,40.70,2
4.155,52.176,2
4.155,52.180,2
4.155,52.190,2
4.155,52.225,2
4.155,52.234,2
4.227,51.57,2
4.236,4.242,2
4.236,4.255,2
4.236,52.161,2
4.236,52.165,2
4.236,52.225,2
4.236,64.236,2
4.242,4.246,2
4.242,40.124,2
4.242,52.177,2
4.242,52.180,2
4.242,52.238,2
4.242,52.242,2
4.242,52.250,2
4.242,57.151,2
4.246,40.64,2
4.246,52.141,2
4.246,52.173,2
4.246,52.190,2
4.246,52.234,2
4.246,52.238,2
4.255,51.57,2
4.255,52.241,2
40.112,52.159,2
40.112,52.160,2
40.112,57.154,2
40.116,40.64,2
40.116,40.75,2
40.116,52.173,2
40.116,52.177,2
40.116,52.190,2
40.116,52.237,2
40.116,52.242,2
40.124,40.78,2
40.124,52.160,2
40.124,52.237,2
40.124,52.242,2
40.124,52.247,2
40.124,65.52,2
40.125,52.161,2
40.64,40.70,2
40.64,40.78,2
40.64,51.57,2
40.64,52.160,2
40.64,52.173,2
40.64,52.176,2
40.64,52.180,2
40.64,52.225,2
40.64,52.230,2
40.64,52.237,2
40.64,52.241,2
40.64,57.151,2
40.65,52.141,2
40.65,52.160,2
40.65,52.190,2
40.70,52.160,2
40.70,52.230,2
40.70,52.241,2
40.75,52.155,2
40.75,52.180,2
40.78,52.190,2
40.78,52.234,2
40.78,52.241,2
40.78,57.151,2
51.57,52.161,2
51.57,52.162,2
51.57,52.176,2
51.57,52.225,2
51.57,52.251,2
51.57,57.154,2
51.57,64.236,2
51.57,65.52,2
51.57,74.249,2
52.141,52.225,2
52.141,52.230,2
52.141,52.247,2
52.141,57.151,2
52.155,52.159,2
52.155,52.165,2
52.155,52.242,2
52.155,52.247,2
52.159,52.177,2
52.159,52.180,2
52.160,52.225,2
52.160,52.230,2
52.160,52.246,2
52.160,74.249,2
52.161,52.241,2
52.161,52.246,2
52.162,52.177,2
52.162,52.246,2
52.165,52.173,2
52.165,52.247,2
52.165,57.151,2
52.173,52.180,2
52.173,52.225,2
52.173,52.234,2
52.173,57.151,2
52.176,52.237,2
52.176,52.241,2
52.176,52.247,2
52.176,57.151,2
52.177,52.247,2
52.180,52.225,2
52.180,52.238,2
52.180,52.242,2
52.190,52.225,2
52.190,52.234,2
52.190,52.238,2
52.190,52.242,2
52.190,52.246,2
52.190,52.251,2
52.230,52.247,2
52.230,52.251,2
52.230,57.151,2
52.230,65.52,2
52.234,52.247,2
52.237,52.241,2
52.237,52.247,2
52.238,52.247,2
52.238,65.52,2
52.241,52.247,2
52.241,57.151,2
52.241,65.52,2
52.242,52.246,2
52.246,74.249,2
103.75,167.71,1
103.75,193.221,1
103.75,212.58,1
104.209,104.40,1
104.209,13.66,1
104.209,13.78,1
104.209,13.83,1
104.209,13.86,1
104.209,134.33,1
104.209,137.116,1
104.209,172.171,1
104.209,172.208,1
104.209,172.215,1
104.209,20.102,1
104.209,20.106,1
104.209,20.14,1
104.209,20.189,1
104.209,20.43,1
104.209,20.55,1
104.209,4.236,1
104.209,52.155,1
104.209,52.160,1
104.209,52.180,1
104.209,52.190,1
104.209,52.241,1
104.209,52.246,1
104.209,57.151,1
104.210,104.40,1
104.210,172.171,1
104.210,20.1,1
104.210,20.106,1
104.210,20.14,1
104.210,20.236,1
104.210,40.125,1
104.210,52.155,1
104.210,52.180,1
104.210,52.241,1
104.210,52.255,1
104.40,104.42,1
104.40,13.86,1
104.40,157.56,1
104.40,168.62,1
104.40,172.171,1
104.40,172.173,1
104.40,20.125,1
104.40,20.14,1
104.40,20.169,1
104.40,20.171,1
104.40,20.242,1
104.40,20.45,1
104.40,20.55,1
104.40,20.62,1
104.40,20.64,1
104.40,20.94,1
104.40,20.96,1
104.40,23.100,1
104.40,4.149,1
104.40,4.242,1
104.40,40.65,1
104.40,40.75,1
104.40,52.165,1
104.40,52.180,1
104.40,52.225,1
104.40,52.234,1
104.40,52.247,1
104.40,57.151,1
104.40,65.52,1
104.42,13.83,1
104.42,13.86,1
104.42,172.170,1
104.42,172.171,1
104.42,172.177,1
104.42,20.119,1
104.42,20.14,1
104.42,20.22,1
104.42,20.221,1
104.42,4.236,1
104.42,40.112,1
104.42,51.57,1
104.42,52.155,1
104.42,52.177,1
104.42,52.250,1
104.43,13.86,1
104.43,172.171,1
104.43,20.1,1
104.43,20.106,1
104.43,20.186,1
104.43,20.189,1
104.43,20.236,1
104.43,4.236,1
104.43,40.112,1
104.43,51.57,1
104.43,52.155,1
104.43,52.177,1
104.43,52.190,1
104.45,128.203,1
104.45,13.86,1
104.45,130.213,1
104.45,135.234,1
104.45,168.62,1
104.45,172.177,1
104.45,172.185,1
104.45,172.212,1
104.45,172.215,1
104.45,20.106,1
104.45,20.109,1
104.45,20.115,1
104.45,20.225,1
104.45,20.228,1
104.45,20.236,1
104.45,20.242,1
104.45,20.246,1
104.45,20.25,1
104.45,20.43,1
104.45,20.46,1
104.45,20.7,1
104.45,20.83,1
104.45,23.102,1
104.45,4.149,1
104.45,4.155,1
104.45,4.242,1
104.45,40.112,1
104.45,52.177,1
104.45,52.234,1
104.45,52.241,1
104.45,52.242,1
107.189,185.220,1
107.189,192.42,1
107.189,23.191,1
107.189,80.67,1
109.70,45.84,1
109.70,80.67,1
128.203,134.33,1
128.203,20.106,1
128.203,20.115,1
128.203,20.14,1
128.203,20.15,1
128.203,20.22,1
128.203,20.221,1
128.203,20.246,1
128.203,20.253,1
128.203,20.7,1
128.203,23.101,1
128.203,4.236,1
128.203,40.112,1
128.203,40.116,1
128.203,40.125,1
128.203,52.155,1
128.203,52.176,1
128.203,52.177,1
128.203,52.180,1
128.203,52.190,1
128.203,52.250,1
128.203,52.251,1
128.203,57.151,1
13.66,13.78,1
13.66,130.213,1
13.66,135.234,1
13.66,137.116,1
13.66,157.55,1
13.66,157.56,1
13.66,172.170,1
13.66,172.171,1
13.66,172.185,1
13.66,172.202,1
13.66,172.208,1
13.66,172.212,1
13.66,172.214,1
13.66,20.115,1
13.66,20.122,1
13.66,20.188,1
13.66,20.237,1
13.66,20.242,1
13.66,20.25,1
13.66,20.253,1
13.66,20.3,1
13.66,20.7,1
13.66,20.94,1
13.66,20.96,1
13.66,23.102,1
13.66,4.149,1
13.66,4.154,1
13.66,4.236,1
13.66,4.246,1
13.66,40.116,1
13.66,40.124,1
13.66,40.64,1
13.66,40.78,1
13.66,51.57,1
13.66,52.141,1
13.66,52.173,1
13.66,52.176,1
13.66,52.190,1
13.66,52.225,1
13.66,52.230,1
13.66,52.234,1
13.66,52.237,1
13.66,52.241,1
13.66,52.247,1
13.66,52.251,1
13.66,57.151,1
13.78,13.86,1
13.78,134.33,1
13.78,172.171,1
